  306  51690  540    0.175358
  306  51690  541    0.431199
  306  51690  542    0.124890
  306  51690  543    0.125978
  306  51690  544    0.453450
  306  51690  545    0.078177
  306  51690  546    0.078773
  306  51690  547    0.456096
  306  51690  548    0.155021
  306  51690  551    0.079543
  306  51690  552    0.119283
  306  51690  553    0.028964
  306  51690  554    0.118639
  306  51690  556    0.432749
  306  51690  557    0.078177
  306  51690  559    0.128366
  306  51690  560    0.052301
  306  51690  562    0.339615
  306  51690  563    0.069868
  306  51690  564    0.119283
  306  51690  565    0.114500
  306  51690  566    0.137365
  306  51690  567    0.093528
  306  51690  568    0.078773
  306  51690  569    0.030339
  306  51690  570    0.050485
  306  51690  571    0.119593
  306  51690  572    0.128158
  306  51690  573    0.119696
  306  51690  574    0.093956
  306  51690  575    0.115373
  306  51690  576    0.115604
  306  51690  577    0.132583
  306  51690  578    0.127483
  306  51690  579    0.501274
  306  51690  580    0.115450
  306  51690  581    0.030481
  306  51690  582    0.029912
  306  51690  583    0.279411
  306  51690  584    0.222222
  306  51690  585    0.030552
  306  51690  586    0.118459
  306  51690  587    0.078524
  306  51690  588    0.117326
  306  51690  589    0.035285
  306  51690  591    0.136973
  306  51690  592    0.034570
  306  51690  594    0.120650
  306  51690  596    0.127743
  306  51690  598    0.056380
  306  51690  599    0.026597
  306  51690  600    0.121631
  306  51690  602    0.078078
  306  51690  603    0.124760
  306  51690  605    0.124838
  306  51690  606    0.137365
  306  51690  607    0.118562
  306  51690  608    0.078053
  306  51690  610    0.126315
  306  51690  611    0.128132
  306  51690  612    0.030030
  306  51690  613    0.137444
  306  51690  614    0.128314
  306  51690  615    0.118485
  306  51690  617    0.136031
  306  51690  618    0.128652
  306  51690  619    0.126160
  306  51690  620    0.120340
  306  51690  621    0.136685
  306  51690  622    0.029580
  306  51690  623    0.029248
  306  51690  624    0.149635
  306  51690  625    0.105198
  306  51690  626    0.105452
  306  51690  627    0.140171
  306  51690  630    0.210096
  306  51690  631    0.136737
  306  51690  634    0.108154
  306  51690  635    0.108690
  306  51690  638    0.123518
  306  51690  640    0.055893
